Loc,Total,Default
Appendable_ThreadSafeMonitor @ StringCodecTest.java:93,1(199),1(22)
Appendable_ThreadSafeMonitor @ StringCodecTest.java:166,1(1),1(1)
Appendable_ThreadSafeMonitor @ StringCodecTest.java:174,1(1),1(1)
Appendable_ThreadSafeMonitor @ StringCodecTest.java:210,1(1),1(1)
Appendable_ThreadSafeMonitor @ StringCodecTest.java:240,1(1),1(1)
Appendable_ThreadSafeMonitor @ StringCodecTest.java:247,1(1),1(1)
Appendable_ThreadSafeMonitor @ StringCodecTest.java:295,1(399),1(32)
Appendable_ThreadSafeMonitor @ SuffixCombFactoryTest.java:80,1(19999),1(996)
Appendable_ThreadSafeMonitor @ TimeOrderedEpochFactoryTest.java:239,1(79999),1(4120)
Appendable_ThreadSafeMonitor @ UriCodecTest.java:24,1(199),1(44)
Appendable_ThreadSafeMonitor @ UriCodecTest.java:36,1(199),1(13)
Appendable_ThreadSafeMonitor @ UriCodecTest.java:56,1(1),1(1)
Appendable_ThreadSafeMonitor @ UriCodecTest.java:60,1(1),1(1)
Appendable_ThreadSafeMonitor @ UriCodecTest.java:127,1(1),1(1)
Appendable_ThreadSafeMonitor @ UriCodecTest.java:135,1(1),1(1)
Appendable_ThreadSafeMonitor @ UriCodecTest.java:174,1(199),1(15)
Appendable_ThreadSafeMonitor @ UrnCodec.java:69,1(807),1(70)
Appendable_ThreadSafeMonitor @ UrnCodecTest.java:23,1(199),1(8)
Appendable_ThreadSafeMonitor @ UrnCodecTest.java:35,1(199),1(21)
Appendable_ThreadSafeMonitor @ UrnCodecTest.java:55,1(1),1(1)
Appendable_ThreadSafeMonitor @ UrnCodecTest.java:59,1(1),1(1)
Appendable_ThreadSafeMonitor @ UrnCodecTest.java:126,1(1),1(1)
Appendable_ThreadSafeMonitor @ UrnCodecTest.java:134,1(1),1(1)
Appendable_ThreadSafeMonitor @ UrnCodecTest.java:173,1(199),1(22)
Appendable_ThreadSafeMonitor @ UuidFactoryTest.java:162,1(12799),1(655)
Arrays_SortBeforeBinarySearchMonitor @ PrefixCombFactoryTest.java:180,1(7),1(4)
Arrays_SortBeforeBinarySearchMonitor @ ShortPrefixCombFactoryTest.java:152,1(9),1(2)
Arrays_SortBeforeBinarySearchMonitor @ ShortSuffixCombFactoryTest.java:153,1(9),1(2)
Arrays_SortBeforeBinarySearchMonitor @ SuffixCombFactoryTest.java:178,1(7),1(7)
Arrays_SortBeforeBinarySearchMonitor @ TimeOrderedEpochFactoryTest.java:512,1(29),1(22)
Arrays_SortBeforeBinarySearchMonitor @ UuidFactoryTest.java:70,1(11),1(11)
Collections_SortBeforeBinarySearchMonitor @ AbstRandomBasedFactoryTest.java:230,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ AbstRandomBasedFactoryTest.java:241,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ AbstRandomBasedFactoryTest.java:252,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ AbstRandomBasedFactoryTest.java:265,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ AbstRandomBasedFactoryTest.java:278,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ AbstRandomBasedFactoryTest.java:291,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ AbstRandomBasedFactoryTest.java:296,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ AbstRandomBasedFactoryTest.java:297,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseN.java:299,7(62),3(8)
StringBuilder_ThreadSafeMonitor @ BaseN.java:301,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseN.java:304,13(47),13(47)
StringBuilder_ThreadSafeMonitor @ BaseN.java:309,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseNCodec1Test.java:169,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseNCodec1Test.java:176,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseNCodec1Test.java:183,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseNCodec1Test.java:190,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseNCodec3SamplesTest.java:46,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseNCodec3SamplesTest.java:94,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseNCodec3SamplesTest.java:128,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BaseNRemainderDecoder.java:77,1(5),1(3)
StringBuilder_ThreadSafeMonitor @ ClockSeqPoolTest.java:56,1(199),1(48)
StringBuilder_ThreadSafeMonitor @ GUID.java:588,1(19),1(8)
StringBuilder_ThreadSafeMonitor @ InvalidUuidException.java:75,1(59),1(10)
StringBuilder_ThreadSafeMonitor @ InvalidUuidException.java:78,1(103),1(26)
StringBuilder_ThreadSafeMonitor @ NameBasedMd5FactoryTest.java:102,1(199),1(12)
StringBuilder_ThreadSafeMonitor @ NameBasedMd5FactoryTest.java:108,1(199),1(19)
StringBuilder_ThreadSafeMonitor @ NameBasedSha1FactoryTest.java:101,1(199),1(32)
StringBuilder_ThreadSafeMonitor @ NameBasedSha1FactoryTest.java:107,1(199),1(19)
StringBuilder_ThreadSafeMonitor @ NcnameCodec.java:194,1(235),1(27)
StringBuilder_ThreadSafeMonitor @ NcnameCodec.java:208,1(15),1(15)
StringBuilder_ThreadSafeMonitor @ NcnameCodec.java:215,1(7),1(2)
StringBuilder_ThreadSafeMonitor @ NcnameCodec.java:221,1(255),1(19)
StringBuilder_ThreadSafeMonitor @ PrefixCombFactoryTest.java:81,1(19999),1(1000)
StringBuilder_ThreadSafeMonitor @ SettingsUtilTest.java:47,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ ShortPrefixCombFactoryTest.java:57,1(19999),1(1064)
StringBuilder_ThreadSafeMonitor @ ShortPrefixCombFactoryTest.java:85,1(19999),1(1027)
StringBuilder_ThreadSafeMonitor @ ShortSuffixCombFactoryTest.java:58,1(19999),1(1017)
StringBuilder_ThreadSafeMonitor @ ShortSuffixCombFactoryTest.java:86,1(19999),1(1005)
StringBuilder_ThreadSafeMonitor @ SlugCodec.java:171,1(9),1(2)
StringBuilder_ThreadSafeMonitor @ SlugCodecTest.java:199,1(399),1(35)
StringBuilder_ThreadSafeMonitor @ StringCodecTest.java:86,1(199),1(36)
StringBuilder_ThreadSafeMonitor @ StringCodecTest.java:93,1(199),1(10)
StringBuilder_ThreadSafeMonitor @ StringCodecTest.java:166,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ StringCodecTest.java:174,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ StringCodecTest.java:210,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ StringCodecTest.java:240,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ StringCodecTest.java:247,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ StringCodecTest.java:295,1(399),1(31)
StringBuilder_ThreadSafeMonitor @ SuffixCombFactoryTest.java:80,1(19999),1(1022)
StringBuilder_ThreadSafeMonitor @ TimeOrderedEpochFactoryTest.java:239,1(79999),1(3950)
StringBuilder_ThreadSafeMonitor @ UriCodecTest.java:24,1(199),1(15)
StringBuilder_ThreadSafeMonitor @ UriCodecTest.java:36,1(199),1(22)
StringBuilder_ThreadSafeMonitor @ UriCodecTest.java:56,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ UriCodecTest.java:60,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ UriCodecTest.java:127,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ UriCodecTest.java:135,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ UriCodecTest.java:174,1(199),1(24)
StringBuilder_ThreadSafeMonitor @ UrnCodec.java:69,1(807),1(55)
StringBuilder_ThreadSafeMonitor @ UrnCodecTest.java:23,1(199),1(15)
StringBuilder_ThreadSafeMonitor @ UrnCodecTest.java:35,1(199),1(30)
StringBuilder_ThreadSafeMonitor @ UrnCodecTest.java:55,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ UrnCodecTest.java:59,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ UrnCodecTest.java:126,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ UrnCodecTest.java:134,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ UrnCodecTest.java:173,1(199),1(20)
StringBuilder_ThreadSafeMonitor @ UuidFactoryTest.java:162,1(12799),1(651)
Thread_SetDaemonBeforeStartMonitor @ ClockSeqPoolTest.java:139,1(32767),1(1650)
Thread_SetDaemonBeforeStartMonitor @ DefaultClockSeqFunctionTest.java:170,1(32767),1(1657)
Thread_SetDaemonBeforeStartMonitor @ NameBasedMd5FactoryTest.java:449,1(63),1(5)
Thread_SetDaemonBeforeStartMonitor @ NameBasedSha1FactoryTest.java:448,1(63),1(7)
Thread_SetDaemonBeforeStartMonitor @ UuidFactoryTest.java:132,1(575),1(52)
Thread_SetDaemonBeforeStartMonitor @ UuidFactoryTest.java:158,1(127),1(25)
Thread_StartOnceMonitor @ ClockSeqPoolTest.java:109,1(32767),1(1669)
Thread_StartOnceMonitor @ DefaultClockSeqFunctionTest.java:140,1(32767),1(1739)
Thread_StartOnceMonitor @ NameBasedMd5FactoryTest.java:383,1(63),1(47)
Thread_StartOnceMonitor @ NameBasedMd5FactoryTest.java:404,1(63),1(8)
Thread_StartOnceMonitor @ NameBasedSha1FactoryTest.java:382,1(63),1(63)
Thread_StartOnceMonitor @ NameBasedSha1FactoryTest.java:403,1(63),1(9)
Thread_StartOnceMonitor @ PrefixCombFactoryTest.java:134,1(63),1(20)
Thread_StartOnceMonitor @ RandomBasedFactoryTest.java:91,1(63),1(10)
Thread_StartOnceMonitor @ RandomBasedFactoryTest.java:112,1(63),1(13)
Thread_StartOnceMonitor @ ShortPrefixCombFactoryTest.java:137,1(63),1(47)
Thread_StartOnceMonitor @ ShortSuffixCombFactoryTest.java:138,1(63),1(21)
Thread_StartOnceMonitor @ SuffixCombFactoryTest.java:132,1(63),1(20)
Thread_StartOnceMonitor @ TimeBasedFactoryTest.java:125,1(63),1(30)
Thread_StartOnceMonitor @ TimeOrderedEpochFactoryTest.java:379,1(63),1(19)
Thread_StartOnceMonitor @ TimeOrderedFactoryTest.java:124,1(63),1(39)
Throwable_InitCauseOnceMonitor @ BaseNCodec.java:280,1(53),1(17)
Throwable_InitCauseOnceMonitor @ BaseNRemainderDecoder.java:77,1(5),1(5)
Throwable_InitCauseOnceMonitor @ GUID.java:178,1(3),1(3)
Throwable_InitCauseOnceMonitor @ GUID.java:588,1(19),1(19)
Throwable_InitCauseOnceMonitor @ InvalidUuidException.java:78,1(103),1(13)
Throwable_InitCauseOnceMonitor @ NcnameCodec.java:208,1(15),1(15)
Throwable_InitCauseOnceMonitor @ NcnameCodec.java:215,1(7),1(7)
Throwable_InitCauseOnceMonitor @ SlugCodec.java:171,1(9),1(2)
Throwable_InitCauseOnceMonitor @ StringCodec.java:250,1(1),1(1)
Throwable_InitCauseOnceMonitor @ UuidUtil.java:296,1(3),1(3)
Throwable_InitCauseOnceMonitor @ UuidUtil.java:311,1(1),1(1)
Throwable_InitCauseOnceMonitor @ UuidUtil.java:328,1(1),1(1)
Throwable_InitCauseOnceMonitor @ UuidUtil.java:348,1(1),1(1)
Throwable_InitCauseOnceMonitor @ UuidUtil.java:364,1(1),1(1)
__TOTAL__,202(568664),198(30358)
